"R","G","B"
0.98046875,0.41796875,0.625
0.978262867647059,0.419316789215686,0.626271446078431
0.976056985294118,0.420664828431373,0.627542892156863
0.973851102941176,0.422012867647059,0.628814338235294
0.971645220588235,0.423360906862745,0.630085784313725
0.969439338235294,0.424708946078431,0.631357230392157
0.967233455882353,0.426056985294118,0.632628676470588
0.965027573529412,0.427405024509804,0.63390012254902
0.962821691176471,0.42875306372549,0.635171568627451
0.960615808823529,0.430101102941176,0.636443014705882
0.958409926470588,0.431449142156863,0.637714460784314
0.956204044117647,0.432797181372549,0.638985906862745
0.953998161764706,0.434145220588235,0.640257352941176
0.951792279411765,0.435493259803922,0.641528799019608
0.949586397058823,0.436841299019608,0.642800245098039
0.947380514705882,0.438189338235294,0.644071691176471
0.945174632352941,0.43953737745098,0.645343137254902
0.94296875,0.440885416666667,0.646614583333333
0.940762867647059,0.442233455882353,0.647886029411765
0.938556985294118,0.443581495098039,0.649157475490196
0.936351102941176,0.444929534313726,0.650428921568628
0.934145220588235,0.446277573529412,0.651700367647059
0.931939338235294,0.447625612745098,0.65297181372549
0.929733455882353,0.448973651960784,0.654243259803922
0.927527573529412,0.450321691176471,0.655514705882353
0.925321691176471,0.451669730392157,0.656786151960784
0.923115808823529,0.453017769607843,0.658057598039216
0.920909926470588,0.454365808823529,0.659329044117647
0.918704044117647,0.455713848039216,0.660600490196078
0.916498161764706,0.457061887254902,0.66187193627451
0.914292279411765,0.458409926470588,0.663143382352941
0.912086397058824,0.459757965686275,0.664414828431372
0.909880514705882,0.461106004901961,0.665686274509804
0.907674632352941,0.462454044117647,0.666957720588235
0.90546875,0.463802083333333,0.668229166666667
0.903262867647059,0.46515012254902,0.669500612745098
0.901056985294118,0.466498161764706,0.670772058823529
0.898851102941176,0.467846200980392,0.672043504901961
0.896645220588235,0.469194240196078,0.673314950980392
0.894439338235294,0.470542279411765,0.674586397058824
0.892233455882353,0.471890318627451,0.675857843137255
0.890027573529412,0.473238357843137,0.677129289215686
0.88782169117647,0.474586397058823,0.678400735294118
0.885615808823529,0.47593443627451,0.679672181372549
0.883409926470588,0.477282475490196,0.68094362745098
0.881204044117647,0.478630514705882,0.682215073529412
0.878998161764706,0.479978553921569,0.683486519607843
0.876792279411765,0.481326593137255,0.684757965686274
0.874586397058823,0.482674632352941,0.686029411764706
0.872380514705882,0.484022671568627,0.687300857843137
0.870174632352941,0.485370710784314,0.688572303921569
0.86796875,0.48671875,0.68984375
0.865762867647059,0.488066789215686,0.691115196078431
0.863556985294118,0.489414828431373,0.692386642156863
0.861351102941176,0.490762867647059,0.693658088235294
0.859145220588235,0.492110906862745,0.694929534313725
0.856939338235294,0.493458946078431,0.696200980392157
0.854733455882353,0.494806985294118,0.697472426470588
0.852527573529412,0.496155024509804,0.69874387254902
0.850321691176471,0.49750306372549,0.700015318627451
0.848115808823529,0.498851102941177,0.701286764705882
0.845909926470588,0.500199142156863,0.702558210784314
0.843704044117647,0.501547181372549,0.703829656862745
0.841498161764706,0.502895220588235,0.705101102941176
0.839292279411765,0.504243259803922,0.706372549019608
0.837086397058823,0.505591299019608,0.707643995098039
0.834880514705882,0.506939338235294,0.708915441176471
0.832674632352941,0.50828737745098,0.710186887254902
0.83046875,0.509635416666667,0.711458333333333
0.828262867647059,0.510983455882353,0.712729779411765
0.826056985294118,0.512331495098039,0.714001225490196
0.823851102941176,0.513679534313725,0.715272671568627
0.821645220588235,0.515027573529412,0.716544117647059
0.819439338235294,0.516375612745098,0.71781556372549
0.817233455882353,0.517723651960784,0.719087009803921
0.815027573529412,0.519071691176471,0.720358455882353
0.812821691176471,0.520419730392157,0.721629901960784
0.810615808823529,0.521767769607843,0.722901348039216
0.808409926470588,0.523115808823529,0.724172794117647
0.806204044117647,0.524463848039216,0.725444240196078
0.803998161764706,0.525811887254902,0.72671568627451
0.801792279411765,0.527159926470588,0.727987132352941
0.799586397058824,0.528507965686274,0.729258578431373
0.797380514705882,0.529856004901961,0.730530024509804
0.795174632352941,0.531204044117647,0.731801470588235
0.79296875,0.532552083333333,0.733072916666667
0.790762867647059,0.53390012254902,0.734344362745098
0.788556985294118,0.535248161764706,0.735615808823529
0.786351102941176,0.536596200980392,0.736887254901961
0.784145220588235,0.537944240196078,0.738158700980392
0.781939338235294,0.539292279411765,0.739430147058823
0.779733455882353,0.540640318627451,0.740701593137255
0.777527573529412,0.541988357843137,0.741973039215686
0.775321691176471,0.543336397058823,0.743244485294118
0.773115808823529,0.54468443627451,0.744515931372549
0.770909926470588,0.546032475490196,0.74578737745098
0.768704044117647,0.547380514705882,0.747058823529412
0.766498161764706,0.548728553921568,0.748330269607843
0.764292279411765,0.550076593137255,0.749601715686274
0.762086397058823,0.551424632352941,0.750873161764706
0.759880514705882,0.552772671568628,0.752144607843137
0.757674632352941,0.554120710784314,0.753416053921569
0.75546875,0.55546875,0.7546875
0.753262867647059,0.556816789215686,0.755958946078431
0.751056985294118,0.558164828431373,0.757230392156863
0.748851102941176,0.559512867647059,0.758501838235294
0.746645220588235,0.560860906862745,0.759773284313725
0.744439338235294,0.562208946078431,0.761044730392157
0.742233455882353,0.563556985294118,0.762316176470588
0.740027573529412,0.564905024509804,0.76358762254902
0.73782169117647,0.56625306372549,0.764859068627451
0.735615808823529,0.567601102941176,0.766130514705882
0.733409926470588,0.568949142156863,0.767401960784314
0.731204044117647,0.570297181372549,0.768673406862745
0.728998161764706,0.571645220588235,0.769944852941176
0.726792279411765,0.572993259803922,0.771216299019608
0.724586397058824,0.574341299019608,0.772487745098039
