"R","G","B"
0.9375,0.3125,0.13671875
0.935355392156863,0.31280637254902,0.137791053921569
0.933210784313726,0.313112745098039,0.138863357843137
0.931066176470588,0.313419117647059,0.139935661764706
0.928921568627451,0.313725490196078,0.141007965686275
0.926776960784314,0.314031862745098,0.142080269607843
0.924632352941176,0.314338235294118,0.143152573529412
0.922487745098039,0.314644607843137,0.14422487745098
0.920343137254902,0.314950980392157,0.145297181372549
0.918198529411765,0.315257352941176,0.146369485294118
0.916053921568627,0.315563725490196,0.147441789215686
0.91390931372549,0.315870098039216,0.148514093137255
0.911764705882353,0.316176470588235,0.149586397058824
0.909620098039216,0.316482843137255,0.150658700980392
0.907475490196078,0.316789215686274,0.151731004901961
0.905330882352941,0.317095588235294,0.152803308823529
0.903186274509804,0.317401960784314,0.153875612745098
0.901041666666667,0.317708333333333,0.154947916666667
0.898897058823529,0.318014705882353,0.156020220588235
0.896752450980392,0.318321078431373,0.157092524509804
0.894607843137255,0.318627450980392,0.158164828431373
0.892463235294118,0.318933823529412,0.159237132352941
0.89031862745098,0.319240196078431,0.16030943627451
0.888174019607843,0.319546568627451,0.161381740196078
0.886029411764706,0.319852941176471,0.162454044117647
0.883884803921569,0.32015931372549,0.163526348039216
0.881740196078431,0.32046568627451,0.164598651960784
0.879595588235294,0.320772058823529,0.165670955882353
0.877450980392157,0.321078431372549,0.166743259803922
0.87530637254902,0.321384803921569,0.16781556372549
0.873161764705882,0.321691176470588,0.168887867647059
0.871017156862745,0.321997549019608,0.169960171568627
0.868872549019608,0.322303921568627,0.171032475490196
0.866727941176471,0.322610294117647,0.172104779411765
0.864583333333333,0.322916666666667,0.173177083333333
0.862438725490196,0.323223039215686,0.174249387254902
0.860294117647059,0.323529411764706,0.175321691176471
0.858149509803922,0.323835784313726,0.176393995098039
0.856004901960784,0.324142156862745,0.177466299019608
0.853860294117647,0.324448529411765,0.178538602941176
0.85171568627451,0.324754901960784,0.179610906862745
0.849571078431372,0.325061274509804,0.180683210784314
0.847426470588235,0.325367647058824,0.181755514705882
0.845281862745098,0.325674019607843,0.182827818627451
0.843137254901961,0.325980392156863,0.18390012254902
0.840992647058823,0.326286764705882,0.184972426470588
0.838848039215686,0.326593137254902,0.186044730392157
0.836703431372549,0.326899509803922,0.187117034313726
0.834558823529412,0.327205882352941,0.188189338235294
0.832414215686275,0.327512254901961,0.189261642156863
0.830269607843137,0.32781862745098,0.190333946078431
0.828125,0.328125,0.19140625
0.825980392156863,0.32843137254902,0.192478553921569
0.823835784313726,0.328737745098039,0.193550857843137
0.821691176470588,0.329044117647059,0.194623161764706
0.819546568627451,0.329350490196078,0.195695465686275
0.817401960784314,0.329656862745098,0.196767769607843
0.815257352941177,0.329963235294118,0.197840073529412
0.813112745098039,0.330269607843137,0.19891237745098
0.810968137254902,0.330575980392157,0.199984681372549
0.808823529411765,0.330882352941176,0.201056985294118
0.806678921568628,0.331188725490196,0.202129289215686
0.80453431372549,0.331495098039216,0.203201593137255
0.802389705882353,0.331801470588235,0.204273897058824
0.800245098039216,0.332107843137255,0.205346200980392
0.798100490196078,0.332414215686274,0.206418504901961
0.795955882352941,0.332720588235294,0.207490808823529
0.793811274509804,0.333026960784314,0.208563112745098
0.791666666666667,0.333333333333333,0.209635416666667
0.789522058823529,0.333639705882353,0.210707720588235
0.787377450980392,0.333946078431373,0.211780024509804
0.785232843137255,0.334252450980392,0.212852328431373
0.783088235294118,0.334558823529412,0.213924632352941
0.78094362745098,0.334865196078431,0.21499693627451
0.778799019607843,0.335171568627451,0.216069240196078
0.776654411764706,0.335477941176471,0.217141544117647
0.774509803921569,0.33578431372549,0.218213848039216
0.772365196078431,0.33609068627451,0.219286151960784
0.770220588235294,0.336397058823529,0.220358455882353
0.768075980392157,0.336703431372549,0.221430759803922
0.76593137254902,0.337009803921569,0.22250306372549
0.763786764705882,0.337316176470588,0.223575367647059
0.761642156862745,0.337622549019608,0.224647671568627
0.759497549019608,0.337928921568627,0.225719975490196
0.757352941176471,0.338235294117647,0.226792279411765
