"R","G","B"
0.80859375,0.9375,0.6171875
0.805958946078431,0.9359375,0.617064950980392
0.803324142156863,0.934375,0.616942401960784
0.800689338235294,0.9328125,0.616819852941176
0.798054534313726,0.93125,0.616697303921569
0.795419730392157,0.9296875,0.616574754901961
0.792784926470588,0.928125,0.616452205882353
0.79015012254902,0.9265625,0.616329656862745
0.787515318627451,0.925,0.616207107843137
0.784880514705882,0.9234375,0.616084558823529
0.782245710784314,0.921875,0.615962009803922
0.779610906862745,0.9203125,0.615839460784314
0.776976102941176,0.91875,0.615716911764706
0.774341299019608,0.9171875,0.615594362745098
0.771706495098039,0.915625,0.61547181372549
0.769071691176471,0.9140625,0.615349264705882
0.766436887254902,0.9125,0.615226715686275
0.763802083333333,0.9109375,0.615104166666667
0.761167279411765,0.909375,0.614981617647059
0.758532475490196,0.9078125,0.614859068627451
0.755897671568627,0.90625,0.614736519607843
0.753262867647059,0.9046875,0.614613970588235
0.75062806372549,0.903125,0.614491421568627
0.747993259803922,0.9015625,0.61436887254902
0.745358455882353,0.9,0.614246323529412
0.742723651960784,0.8984375,0.614123774509804
0.740088848039216,0.896875,0.614001225490196
0.737454044117647,0.8953125,0.613878676470588
0.734819240196078,0.89375,0.61375612745098
0.73218443627451,0.8921875,0.613633578431373
0.729549632352941,0.890625,0.613511029411765
0.726914828431373,0.8890625,0.613388480392157
0.724280024509804,0.8875,0.613265931372549
0.721645220588235,0.8859375,0.613143382352941
0.719010416666667,0.884375,0.613020833333333
0.716375612745098,0.8828125,0.612898284313726
0.713740808823529,0.88125,0.612775735294118
0.711106004901961,0.8796875,0.61265318627451
0.708471200980392,0.878125,0.612530637254902
0.705836397058824,0.8765625,0.612408088235294
0.703201593137255,0.875,0.612285539215686
0.700566789215686,0.8734375,0.612162990196078
0.697931985294118,0.871875,0.612040441176471
0.695297181372549,0.8703125,0.611917892156863
0.69266237745098,0.86875,0.611795343137255
0.690027573529412,0.8671875,0.611672794117647
0.687392769607843,0.865625,0.611550245098039
0.684757965686274,0.8640625,0.611427696078431
0.682123161764706,0.8625,0.611305147058823
0.679488357843137,0.8609375,0.611182598039216
0.676853553921569,0.859375,0.611060049019608
0.67421875,0.8578125,0.6109375
0.671583946078431,0.85625,0.610814950980392
0.668949142156863,0.8546875,0.610692401960784
0.666314338235294,0.853125,0.610569852941176
0.663679534313725,0.8515625,0.610447303921569
0.661044730392157,0.85,0.610324754901961
0.658409926470588,0.8484375,0.610202205882353
0.65577512254902,0.846875,0.610079656862745
0.653140318627451,0.8453125,0.609957107843137
0.650505514705882,0.84375,0.609834558823529
0.647870710784314,0.8421875,0.609712009803922
0.645235906862745,0.840625,0.609589460784314
0.642601102941176,0.8390625,0.609466911764706
0.639966299019608,0.8375,0.609344362745098
0.637331495098039,0.8359375,0.60922181372549
0.634696691176471,0.834375,0.609099264705882
0.632061887254902,0.8328125,0.608976715686275
0.629427083333333,0.83125,0.608854166666667
0.626792279411765,0.8296875,0.608731617647059
0.624157475490196,0.828125,0.608609068627451
0.621522671568627,0.8265625,0.608486519607843
0.618887867647059,0.825,0.608363970588235
0.61625306372549,0.8234375,0.608241421568627
0.613618259803921,0.821875,0.60811887254902
0.610983455882353,0.8203125,0.607996323529412
0.608348651960784,0.81875,0.607873774509804
0.605713848039216,0.8171875,0.607751225490196
0.603079044117647,0.815625,0.607628676470588
0.600444240196078,0.8140625,0.60750612745098
0.59780943627451,0.8125,0.607383578431372
0.595174632352941,0.8109375,0.607261029411765
0.592539828431373,0.809375,0.607138480392157
0.589905024509804,0.8078125,0.607015931372549
0.587270220588235,0.80625,0.606893382352941
0.584635416666667,0.8046875,0.606770833333333
0.582000612745098,0.803125,0.606648284313725
0.57936580882353,0.8015625,0.606525735294118
0.576731004901961,0.8,0.60640318627451
0.574096200980392,0.7984375,0.606280637254902
0.571461397058824,0.796875,0.606158088235294
0.568826593137255,0.7953125,0.606035539215686
0.566191789215686,0.79375,0.605912990196078
0.563556985294118,0.7921875,0.605790441176471
0.560922181372549,0.790625,0.605667892156863
0.55828737745098,0.7890625,0.605545343137255
0.555652573529412,0.7875,0.605422794117647
0.553017769607843,0.7859375,0.605300245098039
0.550382965686275,0.784375,0.605177696078431
0.547748161764706,0.7828125,0.605055147058824
0.545113357843137,0.78125,0.604932598039216
0.542478553921569,0.7796875,0.604810049019608
0.53984375,0.778125,0.6046875
0.537208946078431,0.7765625,0.604564950980392
0.534574142156863,0.775,0.604442401960784
0.531939338235294,0.7734375,0.604319852941177
0.529304534313726,0.771875,0.604197303921569
0.526669730392157,0.7703125,0.604074754901961
0.524034926470588,0.76875,0.603952205882353
0.52140012254902,0.7671875,0.603829656862745
0.518765318627451,0.765625,0.603707107843137
0.516130514705882,0.7640625,0.603584558823529
0.513495710784314,0.7625,0.603462009803922
0.510860906862745,0.7609375,0.603339460784314
0.508226102941176,0.759375,0.603216911764706
0.505591299019608,0.7578125,0.603094362745098
0.502956495098039,0.75625,0.60297181372549
0.500321691176471,0.7546875,0.602849264705882
0.497686887254902,0.753125,0.602726715686274
0.495052083333333,0.7515625,0.602604166666667
0.492417279411765,0.75,0.602481617647059
0.489782475490196,0.7484375,0.602359068627451
0.487147671568627,0.746875,0.602236519607843
0.484512867647059,0.7453125,0.602113970588235
0.48187806372549,0.74375,0.601991421568627
0.479243259803922,0.7421875,0.60186887254902
0.476608455882353,0.740625,0.601746323529412
0.473973651960784,0.7390625,0.601623774509804
0.470971200980392,0.736488970588235,0.600842524509804
0.467601102941176,0.732904411764706,0.599402573529412
