"R","G","B"
0.57421875,0.98046875,0.8515625
0.572227328431372,0.976792279411765,0.852359068627451
0.570235906862745,0.973115808823529,0.853155637254902
0.568244485294118,0.969439338235294,0.853952205882353
0.56625306372549,0.965762867647059,0.854748774509804
0.564261642156863,0.962086397058823,0.855545343137255
0.562270220588235,0.958409926470588,0.856341911764706
0.560278799019608,0.954733455882353,0.857138480392157
0.55828737745098,0.951056985294118,0.857935049019608
0.556295955882353,0.947380514705882,0.858731617647059
0.554304534313726,0.943704044117647,0.85952818627451
0.552313112745098,0.940027573529412,0.860324754901961
0.550321691176471,0.936351102941176,0.861121323529412
0.548330269607843,0.932674632352941,0.861917892156863
0.546338848039216,0.928998161764706,0.862714460784314
0.544347426470588,0.925321691176471,0.863511029411765
0.542356004901961,0.921645220588235,0.864307598039216
0.540364583333333,0.91796875,0.865104166666667
0.538373161764706,0.914292279411765,0.865900735294118
0.536381740196078,0.910615808823529,0.866697303921569
0.534390318627451,0.906939338235294,0.86749387254902
0.532398897058823,0.903262867647059,0.868290441176471
0.530407475490196,0.899586397058823,0.869087009803922
0.528416053921569,0.895909926470588,0.869883578431373
0.526424632352941,0.892233455882353,0.870680147058823
0.524433210784314,0.888556985294118,0.871476715686274
0.522441789215686,0.884880514705882,0.872273284313726
0.520450367647059,0.881204044117647,0.873069852941176
0.518458946078431,0.877527573529412,0.873866421568627
0.516467524509804,0.873851102941176,0.874662990196078
0.514476102941177,0.870174632352941,0.875459558823529
0.512484681372549,0.866498161764706,0.87625612745098
0.510493259803922,0.862821691176471,0.877052696078431
0.508501838235294,0.859145220588235,0.877849264705882
0.506510416666667,0.85546875,0.878645833333333
0.504518995098039,0.851792279411765,0.879442401960784
0.502527573529412,0.848115808823529,0.880238970588235
0.500536151960784,0.844439338235294,0.881035539215686
0.498544730392157,0.840762867647059,0.881832107843137
0.496553308823529,0.837086397058823,0.882628676470588
0.494561887254902,0.833409926470588,0.883425245098039
0.492570465686274,0.829733455882353,0.88422181372549
0.490579044117647,0.826056985294118,0.885018382352941
0.48858762254902,0.822380514705882,0.885814950980392
0.486596200980392,0.818704044117647,0.886611519607843
0.484604779411765,0.815027573529412,0.887408088235294
0.482613357843137,0.811351102941176,0.888204656862745
0.48062193627451,0.807674632352941,0.889001225490196
0.478630514705882,0.803998161764706,0.889797794117647
0.476639093137255,0.800321691176471,0.890594362745098
0.474647671568627,0.796645220588235,0.891390931372549
0.47265625,0.79296875,0.8921875
0.470664828431373,0.789292279411765,0.892984068627451
0.468673406862745,0.785615808823529,0.893780637254902
0.466681985294118,0.781939338235294,0.894577205882353
0.46469056372549,0.778262867647059,0.895373774509804
0.462699142156863,0.774586397058823,0.896170343137255
0.460707720588235,0.770909926470588,0.896966911764706
0.458716299019608,0.767233455882353,0.897763480392157
0.45672487745098,0.763556985294118,0.898560049019608
0.454733455882353,0.759880514705882,0.899356617647059
0.452742034313725,0.756204044117647,0.90015318627451
0.450750612745098,0.752527573529412,0.900949754901961
0.448759191176471,0.748851102941176,0.901746323529412
0.446767769607843,0.745174632352941,0.902542892156863
0.444776348039216,0.741498161764706,0.903339460784314
0.442784926470588,0.737821691176471,0.904136029411765
0.440793504901961,0.734145220588235,0.904932598039216
0.438802083333333,0.73046875,0.905729166666667
0.436810661764706,0.726792279411765,0.906525735294118
0.434819240196078,0.723115808823529,0.907322303921569
0.432827818627451,0.719439338235294,0.90811887254902
0.430836397058823,0.715762867647059,0.908915441176471
0.428844975490196,0.712086397058823,0.909712009803922
0.426853553921569,0.708409926470588,0.910508578431373
0.424862132352941,0.704733455882353,0.911305147058824
0.422870710784314,0.701056985294118,0.912101715686275
0.420879289215686,0.697380514705882,0.912898284313725
0.418887867647059,0.693704044117647,0.913694852941176
0.416896446078431,0.690027573529412,0.914491421568628
0.414905024509804,0.686351102941176,0.915287990196078
0.412913602941177,0.682674632352941,0.916084558823529
0.410922181372549,0.678998161764706,0.91688112745098
0.408930759803922,0.67532169117647,0.917677696078431
0.406939338235294,0.671645220588235,0.918474264705882
0.404947916666667,0.66796875,0.919270833333333
0.402956495098039,0.664292279411765,0.920067401960784
0.400965073529412,0.660615808823529,0.920863970588235
0.398973651960784,0.656939338235294,0.921660539215686
0.396982230392157,0.653262867647059,0.922457107843137
0.394990808823529,0.649586397058823,0.923253676470588
0.392999387254902,0.645909926470588,0.924050245098039
0.391007965686275,0.642233455882353,0.92484681372549
0.389016544117647,0.638556985294118,0.925643382352941
0.38702512254902,0.634880514705882,0.926439950980392
0.385033700980392,0.631204044117647,0.927236519607843
0.383042279411765,0.627527573529412,0.928033088235294
0.381050857843137,0.623851102941177,0.928829656862745
0.37905943627451,0.620174632352941,0.929626225490196
0.377068014705882,0.616498161764706,0.930422794117647
0.375076593137255,0.61282169117647,0.931219362745098
0.373085171568627,0.609145220588235,0.932015931372549
0.37109375,0.60546875,0.9328125
0.369102328431373,0.601792279411765,0.933609068627451
0.367110906862745,0.598115808823529,0.934405637254902
0.365119485294118,0.594439338235294,0.935202205882353
0.36312806372549,0.590762867647059,0.935998774509804
0.361136642156863,0.587086397058823,0.936795343137255
0.359145220588235,0.583409926470588,0.937591911764706
0.357153799019608,0.579733455882353,0.938388480392157
0.35516237745098,0.576056985294118,0.939185049019608
0.353170955882353,0.572380514705882,0.939981617647059
0.351179534313726,0.568704044117647,0.94077818627451
0.349188112745098,0.565027573529412,0.941574754901961
