"R","G","B"
0.55078125,0.03125,0.51171875
0.548697916666667,0.0347732843137255,0.513740808823529
0.546614583333333,0.038296568627451,0.515762867647059
0.54453125,0.0418198529411765,0.517784926470588
0.542447916666667,0.045343137254902,0.519806985294118
0.540364583333333,0.0488664215686275,0.521829044117647
0.53828125,0.0523897058823529,0.523851102941176
0.536197916666667,0.0559129901960784,0.525873161764706
0.534114583333333,0.0594362745098039,0.527895220588235
0.53203125,0.0629595588235294,0.529917279411765
0.529947916666667,0.0664828431372549,0.531939338235294
0.527864583333333,0.0700061274509804,0.533961397058824
0.52578125,0.0735294117647059,0.535983455882353
0.523697916666667,0.0770526960784314,0.538005514705882
0.521614583333333,0.0805759803921569,0.540027573529412
0.51953125,0.0840992647058824,0.542049632352941
0.517447916666667,0.0876225490196078,0.54407169117647
0.515364583333333,0.0911458333333333,0.54609375
0.51328125,0.0946691176470588,0.548115808823529
0.511197916666667,0.0981924019607843,0.550137867647059
0.509114583333333,0.10171568627451,0.552159926470588
0.50703125,0.105238970588235,0.554181985294118
0.504947916666667,0.108762254901961,0.556204044117647
0.502864583333333,0.112285539215686,0.558226102941176
0.50078125,0.115808823529412,0.560248161764706
0.498697916666667,0.119332107843137,0.562270220588235
0.496614583333333,0.122855392156863,0.564292279411765
0.49453125,0.126378676470588,0.566314338235294
0.492447916666667,0.129901960784314,0.568336397058824
0.490364583333333,0.133425245098039,0.570358455882353
0.48828125,0.136948529411765,0.572380514705882
0.486197916666667,0.14047181372549,0.574402573529412
0.484114583333333,0.143995098039216,0.576424632352941
0.48203125,0.147518382352941,0.578446691176471
0.479947916666667,0.151041666666667,0.58046875
0.477864583333333,0.154564950980392,0.582490808823529
0.47578125,0.158088235294118,0.584512867647059
0.473697916666667,0.161611519607843,0.586534926470588
0.471614583333333,0.165134803921569,0.588556985294118
0.46953125,0.168658088235294,0.590579044117647
0.467447916666667,0.17218137254902,0.592601102941176
0.465364583333333,0.175704656862745,0.594623161764706
0.46328125,0.179227941176471,0.596645220588235
0.461197916666667,0.182751225490196,0.598667279411765
0.459114583333333,0.186274509803922,0.600689338235294
0.45703125,0.189797794117647,0.602711397058824
0.454947916666667,0.193321078431373,0.604733455882353
0.452864583333333,0.196844362745098,0.606755514705882
0.45078125,0.200367647058824,0.608777573529412
0.448697916666667,0.203890931372549,0.610799632352941
0.446614583333333,0.207414215686275,0.612821691176471
0.44453125,0.2109375,0.61484375
0.442447916666667,0.214460784313725,0.616865808823529
0.440364583333333,0.217984068627451,0.618887867647059
0.43828125,0.221507352941176,0.620909926470588
0.436197916666667,0.225030637254902,0.622931985294118
0.434114583333333,0.228553921568627,0.624954044117647
0.43203125,0.232077205882353,0.626976102941176
0.429947916666667,0.235600490196078,0.628998161764706
0.427864583333333,0.239123774509804,0.631020220588235
0.42578125,0.242647058823529,0.633042279411765
0.423697916666667,0.246170343137255,0.635064338235294
0.421614583333333,0.24969362745098,0.637086397058823
0.41953125,0.253216911764706,0.639108455882353
0.417447916666667,0.256740196078431,0.641130514705882
0.415364583333333,0.260263480392157,0.643152573529412
0.41328125,0.263786764705882,0.645174632352941
0.411197916666667,0.267310049019608,0.647196691176471
0.409114583333333,0.270833333333333,0.64921875
0.40703125,0.274356617647059,0.651240808823529
0.404947916666667,0.277879901960784,0.653262867647059
0.402864583333333,0.28140318627451,0.655284926470588
0.40078125,0.284926470588235,0.657306985294118
0.398697916666667,0.288449754901961,0.659329044117647
0.396614583333333,0.291973039215686,0.661351102941176
0.39453125,0.295496323529412,0.663373161764706
0.392447916666667,0.299019607843137,0.665395220588235
0.390364583333333,0.302542892156863,0.667417279411765
0.38828125,0.306066176470588,0.669439338235294
0.386197916666667,0.309589460784314,0.671461397058823
0.384114583333333,0.313112745098039,0.673483455882353
0.38203125,0.316636029411765,0.675505514705882
0.379947916666667,0.32015931372549,0.677527573529412
0.377864583333333,0.323682598039216,0.679549632352941
0.37578125,0.327205882352941,0.681571691176471
0.373697916666667,0.330729166666667,0.68359375
0.371614583333333,0.334252450980392,0.685615808823529
0.36953125,0.337775735294118,0.687637867647059
0.367447916666667,0.341299019607843,0.689659926470588
0.365364583333333,0.344822303921569,0.691681985294118
0.36328125,0.348345588235294,0.693704044117647
0.361197916666667,0.35186887254902,0.695726102941177
0.359114583333333,0.355392156862745,0.697748161764706
0.35703125,0.358915441176471,0.699770220588235
0.354947916666667,0.362438725490196,0.701792279411765
0.352864583333333,0.365962009803922,0.703814338235294
0.35078125,0.369485294117647,0.705836397058824
0.348697916666667,0.373008578431373,0.707858455882353
0.346614583333333,0.376531862745098,0.709880514705882
0.34453125,0.380055147058824,0.711902573529412
0.342447916666667,0.383578431372549,0.713924632352941
0.340364583333333,0.387101715686274,0.715946691176471
0.33828125,0.390625,0.71796875
0.336197916666667,0.394148284313726,0.719990808823529
0.334114583333333,0.397671568627451,0.722012867647059
0.33203125,0.401194852941176,0.724034926470588
0.329947916666667,0.404718137254902,0.726056985294118
0.327864583333333,0.408241421568627,0.728079044117647
0.32578125,0.411764705882353,0.730101102941177
0.323697916666667,0.415287990196078,0.732123161764706
0.321614583333333,0.418811274509804,0.734145220588235
0.31953125,0.422334558823529,0.736167279411765
0.317447916666667,0.425857843137255,0.738189338235294
0.315364583333333,0.42938112745098,0.740211397058824
0.31328125,0.432904411764706,0.742233455882353
0.311197916666667,0.436427696078431,0.744255514705882
0.309114583333333,0.439950980392157,0.746277573529412
0.30703125,0.443474264705882,0.748299632352941
0.304947916666667,0.446997549019608,0.750321691176471
